timestamp_utc,power_w,util_gpu_pct,util_mem_pct,sm_clock_mhz,mem_clock_mhz,mem_used_mib,mem_total_mib,pcie_rx_mbs,pcie_tx_mbs
2026-07-01T11:21:50Z,9.50,0,0,210,405,155,8192,0,0
2026-07-01T11:21:51Z,9.59,0,0,210,405,155,8192,0,0
2026-07-01T11:21:51Z,9.59,0,0,210,405,155,8192,0,0
2026-07-01T11:21:52Z,9.81,0,0,210,405,155,8192,0,0
2026-07-01T11:21:52Z,9.81,0,0,210,405,155,8192,0,0
2026-07-01T11:21:53Z,9.88,0,2,210,405,155,8192,0,0
2026-07-01T11:21:53Z,9.73,0,0,210,405,155,8192,0,0
2026-07-01T11:21:54Z,9.88,0,0,210,405,155,8192,0,0
2026-07-01T11:21:54Z,10.52,0,0,210,405,155,8192,0,0
2026-07-01T11:21:55Z,10.56,0,0,210,405,155,8192,0,0
2026-07-01T11:21:55Z,10.56,0,0,210,405,155,8192,0,0
2026-07-01T11:21:56Z,9.99,0,0,210,405,155,8192,0,0
2026-07-01T11:21:57Z,9.85,0,0,210,405,155,8192,0,0
2026-07-01T11:21:57Z,9.85,0,0,210,405,155,8192,0,0
2026-07-01T11:21:58Z,9.79,0,0,210,405,155,8192,0,0
2026-07-01T11:21:58Z,9.79,0,0,210,405,155,8192,0,0
2026-07-01T11:21:59Z,9.76,0,0,210,405,155,8192,0,0
2026-07-01T11:21:59Z,9.76,0,0,210,405,155,8192,0,0
2026-07-01T11:22:00Z,9.76,0,0,210,405,155,8192,0,0
2026-07-01T11:22:00Z,9.76,0,0,210,405,155,8192,0,0
2026-07-01T11:22:01Z,9.83,0,0,210,405,155,8192,0,0
2026-07-01T11:22:01Z,10.01,0,0,210,405,155,8192,0,0
2026-07-01T11:22:02Z,10.44,0,0,210,405,155,8192,0,0
2026-07-01T11:22:02Z,10.44,0,0,210,405,155,8192,0,0
2026-07-01T11:22:03Z,9.86,0,0,210,405,155,8192,0,0
2026-07-01T11:22:03Z,9.86,0,0,210,405,155,8192,0,0
2026-07-01T11:22:04Z,9.83,0,0,210,405,155,8192,0,0
2026-07-01T11:22:04Z,9.83,0,0,210,405,155,8192,0,0
2026-07-01T11:22:05Z,9.85,0,0,210,405,155,8192,0,0
2026-07-01T11:22:06Z,9.85,0,0,210,405,155,8192,0,0
2026-07-01T11:22:06Z,9.77,0,0,210,405,155,8192,0,0
2026-07-01T11:22:07Z,9.77,0,0,210,405,155,8192,0,0
2026-07-01T11:22:07Z,9.67,0,0,210,405,155,8192,0,0
2026-07-01T11:22:08Z,9.74,0,0,210,405,155,8192,0,0
2026-07-01T11:22:08Z,10.36,0,0,210,405,155,8192,0,0
2026-07-01T11:22:09Z,11.62,0,0,210,405,155,8192,0,0
2026-07-01T11:22:09Z,11.62,0,0,210,405,155,8192,0,0
