timestamp_utc,power_w,util_gpu_pct,util_mem_pct,sm_clock_mhz,mem_clock_mhz,mem_used_mib,mem_total_mib,pcie_rx_mbs,pcie_tx_mbs
2026-07-01T11:07:36Z,9.66,0,0,210,405,155,8192,0,0
2026-07-01T11:07:37Z,9.71,0,0,210,405,155,8192,0,0
2026-07-01T11:07:38Z,9.78,0,0,210,405,155,8192,0,0
2026-07-01T11:07:38Z,9.78,0,0,210,405,155,8192,0,0
2026-07-01T11:07:39Z,9.82,0,0,210,405,155,8192,0,0
2026-07-01T11:07:39Z,9.82,0,0,210,405,155,8192,0,0
2026-07-01T11:07:40Z,9.90,0,0,210,405,155,8192,0,0
2026-07-01T11:07:40Z,9.90,0,0,210,405,155,8192,0,0
2026-07-01T11:07:41Z,9.92,0,0,210,405,155,8192,0,0
2026-07-01T11:07:41Z,10.12,0,0,210,405,155,8192,0,0
2026-07-01T11:07:42Z,10.58,0,0,210,405,155,8192,0,0
2026-07-01T11:07:42Z,10.58,0,0,210,405,155,8192,0,0
2026-07-01T11:07:43Z,9.95,0,0,210,405,155,8192,0,0
2026-07-01T11:07:43Z,9.95,0,0,210,405,155,8192,0,0
2026-07-01T11:07:44Z,9.90,0,0,210,405,155,8192,0,0
2026-07-01T11:07:44Z,9.90,0,0,210,405,155,8192,0,0
2026-07-01T11:07:45Z,9.89,0,0,210,405,155,8192,0,0
2026-07-01T11:07:45Z,9.89,0,0,210,405,155,8192,0,0
2026-07-01T11:07:46Z,9.90,0,0,210,405,155,8192,0,0
2026-07-01T11:07:47Z,9.89,0,0,210,405,155,8192,0,0
2026-07-01T11:07:47Z,9.89,0,0,210,405,155,8192,0,0
2026-07-01T11:07:48Z,9.88,0,0,210,405,155,8192,0,0
2026-07-01T11:07:48Z,10.09,0,0,210,405,155,8192,0,0
2026-07-01T11:07:49Z,10.46,0,0,210,405,155,8192,0,0
2026-07-01T11:07:49Z,10.52,0,0,210,405,155,8192,0,0
2026-07-01T11:07:50Z,9.81,0,0,210,405,155,8192,0,0
2026-07-01T11:07:50Z,9.81,0,0,210,405,155,8192,0,0
2026-07-01T11:07:51Z,9.92,0,0,210,405,155,8192,0,0
2026-07-01T11:07:51Z,9.92,0,0,210,405,155,8192,0,0
2026-07-01T11:07:52Z,10.03,0,0,210,405,155,8192,0,0
2026-07-01T11:07:52Z,10.03,0,0,210,405,155,8192,0,0
2026-07-01T11:07:53Z,10.00,0,0,210,405,155,8192,0,0
2026-07-01T11:07:53Z,10.00,0,0,210,405,155,8192,0,0
2026-07-01T11:07:54Z,10.03,0,0,210,405,155,8192,0,0
2026-07-01T11:07:55Z,10.03,0,0,210,405,155,8192,0,0
2026-07-01T11:07:55Z,10.07,0,0,210,405,155,8192,0,0
2026-07-01T11:07:56Z,10.25,0,0,210,405,155,8192,0,0
2026-07-01T11:07:56Z,10.59,0,0,210,405,155,8192,0,0
2026-07-01T11:07:57Z,10.59,0,0,210,405,155,8192,0,0
2026-07-01T11:07:57Z,10.18,0,0,210,405,155,8192,0,0
2026-07-01T11:07:58Z,10.18,0,0,210,405,155,8192,0,0
2026-07-01T11:07:58Z,10.10,0,0,210,405,155,8192,0,0
2026-07-01T11:07:59Z,10.10,0,0,210,405,155,8192,0,0
2026-07-01T11:07:59Z,10.06,0,0,210,405,155,8192,0,0
2026-07-01T11:08:00Z,10.06,0,0,210,405,155,8192,0,0
2026-07-01T11:08:00Z,10.00,0,0,210,405,155,8192,0,0
2026-07-01T11:08:01Z,9.89,0,0,210,405,155,8192,0,0
2026-07-01T11:08:01Z,9.89,0,0,210,405,155,8192,0,0
2026-07-01T11:08:02Z,9.91,0,0,210,405,155,8192,0,0
2026-07-01T11:08:03Z,10.17,0,0,210,405,155,8192,0,0
2026-07-01T11:08:03Z,10.61,0,0,210,405,155,8192,0,0
2026-07-01T11:08:04Z,10.61,0,0,210,405,155,8192,0,0
2026-07-01T11:08:04Z,9.89,0,0,210,405,155,8192,0,0
2026-07-01T11:08:05Z,9.89,0,0,210,405,155,8192,0,0
2026-07-01T11:08:05Z,9.87,0,0,210,405,155,8192,0,0
2026-07-01T11:08:06Z,9.87,0,0,210,405,155,8192,0,0
2026-07-01T11:08:06Z,9.83,0,0,210,405,155,8192,0,0
2026-07-01T11:08:07Z,9.83,0,0,210,405,155,8192,0,0
2026-07-01T11:08:07Z,9.76,0,0,210,405,155,8192,0,0
2026-07-01T11:08:08Z,9.76,0,0,210,405,155,8192,0,0
2026-07-01T11:08:08Z,9.79,0,1,210,405,155,8192,0,0
2026-07-01T11:08:09Z,9.79,0,1,210,405,155,8192,0,0
2026-07-01T11:08:09Z,9.88,0,0,210,405,155,8192,0,0
2026-07-01T11:08:10Z,10.06,0,0,210,405,155,8192,0,0
2026-07-01T11:08:10Z,10.45,0,0,210,405,155,8192,0,0
2026-07-01T11:08:11Z,10.45,0,0,210,405,155,8192,0,0
2026-07-01T11:08:12Z,9.99,0,0,210,405,155,8192,0,0
2026-07-01T11:08:12Z,9.99,0,0,210,405,155,8192,0,0
2026-07-01T11:08:13Z,9.95,0,0,210,405,155,8192,0,0
2026-07-01T11:08:13Z,9.95,0,0,210,405,155,8192,0,0
2026-07-01T11:08:14Z,9.94,0,0,210,405,155,8192,0,0
2026-07-01T11:08:14Z,9.85,0,0,210,405,155,8192,0,0
2026-07-01T11:08:15Z,9.85,0,0,210,405,155,8192,0,0
2026-07-01T11:08:15Z,9.87,0,0,210,405,155,8192,0,0
2026-07-01T11:08:16Z,9.87,0,0,210,405,155,8192,0,0
2026-07-01T11:08:16Z,9.92,0,0,210,405,155,8192,0,0
2026-07-01T11:08:17Z,10.19,0,0,210,405,155,8192,0,0
2026-07-01T11:08:17Z,10.62,0,0,210,405,155,8192,0,0
2026-07-01T11:08:18Z,10.62,0,0,210,405,155,8192,0,0
2026-07-01T11:08:18Z,9.88,0,0,210,405,155,8192,0,0
2026-07-01T11:08:19Z,9.88,0,0,210,405,155,8192,0,0
2026-07-01T11:08:20Z,9.85,0,0,210,405,155,8192,0,0
2026-07-01T11:08:20Z,9.85,0,0,210,405,155,8192,0,0
2026-07-01T11:08:21Z,9.96,0,0,210,405,155,8192,0,0
2026-07-01T11:08:21Z,9.96,0,0,210,405,155,8192,0,0
2026-07-01T11:08:22Z,9.97,0,0,210,405,155,8192,0,0
2026-07-01T11:08:22Z,9.97,0,0,210,405,155,8192,0,0
2026-07-01T11:08:23Z,9.91,0,0,210,405,155,8192,0,0
2026-07-01T11:08:23Z,9.91,0,0,210,405,155,8192,0,0
2026-07-01T11:08:24Z,10.10,0,0,210,405,155,8192,0,0
2026-07-01T11:08:24Z,10.21,0,0,210,405,155,8192,0,0
2026-07-01T11:08:25Z,10.47,0,0,210,405,155,8192,0,0
2026-07-01T11:08:25Z,10.47,0,0,210,405,155,8192,0,0
2026-07-01T11:08:26Z,9.98,0,0,210,405,155,8192,0,0
2026-07-01T11:08:26Z,9.98,0,0,210,405,155,8192,0,0
2026-07-01T11:08:27Z,9.94,0,0,210,405,155,8192,0,0
2026-07-01T11:08:28Z,9.94,0,0,210,405,155,8192,0,0
2026-07-01T11:08:28Z,9.91,0,0,210,405,155,8192,0,0
2026-07-01T11:08:29Z,9.82,0,0,210,405,155,8192,0,0
2026-07-01T11:08:29Z,9.82,0,0,210,405,155,8192,0,0
2026-07-01T11:08:30Z,9.82,0,0,210,405,155,8192,0,0
2026-07-01T11:08:30Z,9.82,0,0,210,405,155,8192,0,0
2026-07-01T11:08:31Z,9.90,0,0,210,405,155,8192,0,0
2026-07-01T11:08:31Z,10.20,0,0,210,405,155,8192,0,0
2026-07-01T11:08:32Z,10.52,0,0,210,405,155,8192,0,0
2026-07-01T11:08:32Z,10.52,0,0,210,405,155,8192,0,0
2026-07-01T11:08:33Z,10.05,0,0,210,405,155,8192,0,0
2026-07-01T11:08:33Z,10.05,0,0,210,405,155,8192,0,0
2026-07-01T11:08:34Z,9.99,0,0,210,405,155,8192,0,0
2026-07-01T11:08:34Z,9.99,0,0,210,405,155,8192,0,0
2026-07-01T11:08:35Z,9.95,0,0,210,405,155,8192,0,0
2026-07-01T11:08:36Z,9.95,0,0,210,405,155,8192,0,0
2026-07-01T11:08:36Z,9.99,0,0,210,405,155,8192,0,0
2026-07-01T11:08:37Z,9.99,0,0,210,405,155,8192,0,0
