timestamp_utc,power_w,util_gpu_pct,util_mem_pct,sm_clock_mhz,mem_clock_mhz,mem_used_mib,mem_total_mib,pcie_rx_mbs,pcie_tx_mbs
2026-07-02T02:27:02Z,9.26,0,0,210,405,211,8192,0,0
2026-07-02T02:27:02Z,9.34,0,0,210,405,211,8192,0,0
2026-07-02T02:27:03Z,9.34,0,0,210,405,211,8192,0,0
2026-07-02T02:27:04Z,9.45,0,0,210,405,211,8192,0,0
2026-07-02T02:27:04Z,9.45,0,0,210,405,211,8192,0,0
2026-07-02T02:27:05Z,9.46,0,0,210,405,211,8192,0,0
2026-07-02T02:27:05Z,9.46,0,0,210,405,211,8192,0,0
2026-07-02T02:27:06Z,9.60,0,0,210,405,211,8192,0,0
2026-07-02T02:27:06Z,9.79,0,0,210,405,211,8192,0,0
2026-07-02T02:27:07Z,10.16,0,0,210,405,211,8192,0,0
2026-07-02T02:27:07Z,10.16,0,0,210,405,211,8192,0,0
2026-07-02T02:27:08Z,9.58,0,0,210,405,211,8192,0,0
2026-07-02T02:27:08Z,9.58,0,0,210,405,211,8192,0,0
2026-07-02T02:27:09Z,9.51,0,0,210,405,211,8192,0,0
2026-07-02T02:27:09Z,9.51,0,0,210,405,211,8192,0,0
2026-07-02T02:27:10Z,9.40,0,0,210,405,211,8192,0,0
2026-07-02T02:27:11Z,9.40,0,0,210,405,211,8192,0,0
2026-07-02T02:27:11Z,9.36,0,0,210,405,211,8192,0,0
2026-07-02T02:27:12Z,9.33,0,0,210,405,211,8192,0,0
2026-07-02T02:27:12Z,9.33,0,0,210,405,211,8192,0,0
2026-07-02T02:27:13Z,9.35,0,0,210,405,211,8192,0,0
2026-07-02T02:27:13Z,9.62,0,0,210,405,211,8192,0,0
2026-07-02T02:27:14Z,10.02,0,0,210,405,211,8192,0,0
2026-07-02T02:27:14Z,10.02,0,0,210,405,211,8192,0,0
2026-07-02T02:27:15Z,9.36,0,0,210,405,211,8192,0,0
2026-07-02T02:27:15Z,9.36,0,0,210,405,211,8192,0,0
2026-07-02T02:27:16Z,9.35,0,0,210,405,211,8192,0,0
2026-07-02T02:27:16Z,9.35,0,0,210,405,211,8192,0,0
2026-07-02T02:27:17Z,9.39,0,0,210,405,211,8192,0,0
2026-07-02T02:27:17Z,9.39,0,0,210,405,211,8192,0,0
2026-07-02T02:27:18Z,9.31,0,0,210,405,211,8192,0,0
2026-07-02T02:27:19Z,9.31,0,0,210,405,211,8192,0,0
2026-07-02T02:27:19Z,9.35,0,0,210,405,211,8192,0,0
2026-07-02T02:27:20Z,9.33,0,0,210,405,211,8192,0,0
2026-07-02T02:27:20Z,9.45,0,0,210,405,211,8192,0,0
2026-07-02T02:27:21Z,9.58,0,0,210,405,211,8192,0,0
2026-07-02T02:27:21Z,9.96,0,0,210,405,211,8192,0,0
2026-07-02T02:27:22Z,9.96,0,0,210,405,211,8192,0,0
2026-07-02T02:27:22Z,9.38,0,0,210,405,211,8192,0,0
2026-07-02T02:27:23Z,9.27,0,0,210,405,211,8192,0,0
2026-07-02T02:27:23Z,9.27,0,0,210,405,211,8192,0,0
2026-07-02T02:27:24Z,9.31,0,0,210,405,211,8192,0,0
2026-07-02T02:27:24Z,9.31,0,0,210,405,211,8192,0,0
2026-07-02T02:27:25Z,9.40,0,0,210,405,211,8192,0,0
2026-07-02T02:27:26Z,9.40,0,0,210,405,211,8192,0,0
2026-07-02T02:27:26Z,9.30,0,0,210,405,211,8192,0,0
2026-07-02T02:27:27Z,9.30,0,0,210,405,211,8192,0,0
2026-07-02T02:27:27Z,9.40,0,0,210,405,211,8192,0,0
2026-07-02T02:27:28Z,9.58,0,0,210,405,211,8192,0,0
2026-07-02T02:27:28Z,9.89,0,0,210,405,211,8192,0,0
2026-07-02T02:27:29Z,9.89,0,0,210,405,211,8192,0,0
2026-07-02T02:27:29Z,9.43,0,0,210,405,211,8192,0,0
2026-07-02T02:27:30Z,9.43,0,0,210,405,211,8192,0,0
2026-07-02T02:27:30Z,9.44,0,0,210,405,211,8192,0,0
2026-07-02T02:27:31Z,9.44,0,0,210,405,211,8192,0,0
2026-07-02T02:27:31Z,9.44,0,0,210,405,211,8192,0,0
2026-07-02T02:27:32Z,9.44,0,0,210,405,211,8192,0,0
2026-07-02T02:27:33Z,9.44,0,0,210,405,211,8192,0,0
2026-07-02T02:27:33Z,9.35,0,0,210,405,211,8192,0,0
2026-07-02T02:27:34Z,9.35,0,0,210,405,211,8192,0,0
2026-07-02T02:27:34Z,9.26,0,0,210,405,211,8192,0,0
2026-07-02T02:27:35Z,9.52,0,0,210,405,211,8192,0,0
2026-07-02T02:27:35Z,10.03,0,0,210,405,211,8192,0,0
2026-07-02T02:27:36Z,10.08,0,0,210,405,211,8192,0,0
2026-07-02T02:27:36Z,9.31,0,0,210,405,211,8192,0,0
2026-07-02T02:27:37Z,9.31,0,0,210,405,211,8192,0,0
2026-07-02T02:27:37Z,9.22,0,0,210,405,211,8192,0,0
2026-07-02T02:27:38Z,9.22,0,0,210,405,211,8192,0,0
2026-07-02T02:27:38Z,9.36,0,0,210,405,211,8192,0,0
2026-07-02T02:27:39Z,9.36,0,0,210,405,211,8192,0,0
2026-07-02T02:27:40Z,9.39,0,0,210,405,211,8192,0,0
2026-07-02T02:27:40Z,9.39,0,0,210,405,211,8192,0,0
2026-07-02T02:27:41Z,9.33,0,0,210,405,211,8192,0,0
2026-07-02T02:27:41Z,9.33,0,0,210,405,211,8192,0,0
2026-07-02T02:27:42Z,9.39,0,0,210,405,211,8192,0,0
2026-07-02T02:27:42Z,9.55,0,0,210,405,211,8192,0,0
2026-07-02T02:27:43Z,9.92,0,0,210,405,211,8192,0,0
2026-07-02T02:27:43Z,9.92,0,0,210,405,211,8192,0,0
2026-07-02T02:27:44Z,9.35,0,0,210,405,211,8192,0,0
2026-07-02T02:27:44Z,9.24,0,0,210,405,211,8192,0,0
2026-07-02T02:27:45Z,9.24,0,0,210,405,211,8192,0,0
2026-07-02T02:27:45Z,9.23,0,0,210,405,211,8192,0,0
2026-07-02T02:27:46Z,9.23,0,0,210,405,211,8192,0,0
2026-07-02T02:27:46Z,9.37,0,0,210,405,211,8192,0,0
2026-07-02T02:27:47Z,9.37,0,2,210,405,211,8192,0,0
2026-07-02T02:27:48Z,9.68,0,2,210,405,211,8192,0,0
2026-07-02T02:27:48Z,9.68,0,0,210,405,211,8192,0,0
2026-07-02T02:27:49Z,10.33,0,0,210,405,211,8192,0,0
2026-07-02T02:27:49Z,10.40,0,0,210,405,211,8192,0,0
2026-07-02T02:27:50Z,10.34,0,0,210,405,211,8192,0,0
