timestamp_utc,power_w,util_gpu_pct,util_mem_pct,sm_clock_mhz,mem_clock_mhz,mem_used_mib,mem_total_mib,pcie_rx_mbs,pcie_tx_mbs
2026-07-01T00:54:37Z,8.99,0,0,210,405,15,8192,0,0
2026-07-01T00:54:37Z,8.99,0,0,210,405,15,8192,0,0
2026-07-01T00:54:38Z,9.17,0,0,210,405,15,8192,0,0
2026-07-01T00:54:38Z,9.17,0,0,210,405,15,8192,0,0
2026-07-01T00:54:39Z,9.32,0,0,210,405,15,8192,0,0
2026-07-01T00:54:39Z,9.13,0,0,210,405,15,8192,0,0
2026-07-01T00:54:40Z,9.13,0,0,210,405,15,8192,0,0
2026-07-01T00:54:40Z,9.20,0,0,210,405,15,8192,0,0
2026-07-01T00:54:41Z,9.20,0,0,210,405,15,8192,0,0
2026-07-01T00:54:41Z,9.24,0,0,210,405,15,8192,0,0
2026-07-01T00:54:42Z,9.48,0,0,210,405,15,8192,0,0
2026-07-01T00:54:43Z,9.89,0,0,210,405,15,8192,0,0
2026-07-01T00:54:43Z,9.93,0,0,210,405,15,8192,0,0
2026-07-01T00:54:44Z,9.32,0,0,210,405,15,8192,0,0
2026-07-01T00:54:44Z,9.32,0,0,210,405,15,8192,0,0
2026-07-01T00:54:45Z,9.28,0,0,210,405,15,8192,0,0
2026-07-01T00:54:45Z,9.28,0,0,210,405,15,8192,0,0
2026-07-01T00:54:46Z,9.33,0,0,210,405,15,8192,0,0
2026-07-01T00:54:46Z,9.33,0,1,210,405,15,8192,0,0
2026-07-01T00:54:47Z,9.34,0,0,210,405,15,8192,0,0
2026-07-01T00:54:47Z,9.34,0,0,210,405,15,8192,0,0
2026-07-01T00:54:48Z,9.29,0,0,210,405,15,8192,0,0
2026-07-01T00:54:48Z,9.29,0,0,210,405,15,8192,0,0
2026-07-01T00:54:49Z,9.39,0,0,210,405,15,8192,0,0
2026-07-01T00:54:49Z,9.58,0,0,210,405,15,8192,0,0
2026-07-01T00:54:50Z,9.88,0,0,210,405,15,8192,0,0
2026-07-01T00:54:50Z,9.88,0,0,210,405,15,8192,0,0
2026-07-01T00:54:51Z,9.34,0,0,210,405,15,8192,0,0
2026-07-01T00:54:52Z,9.34,0,0,210,405,15,8192,0,0
2026-07-01T00:54:52Z,9.23,0,0,210,405,15,8192,0,0
2026-07-01T00:54:53Z,9.23,0,0,210,405,15,8192,0,0
2026-07-01T00:54:53Z,9.13,0,0,210,405,15,8192,0,0
2026-07-01T00:54:54Z,9.13,0,0,210,405,15,8192,0,0
2026-07-01T00:54:54Z,9.15,0,0,210,405,15,8192,0,0
2026-07-01T00:54:55Z,9.13,0,0,210,405,15,8192,0,0
2026-07-01T00:54:55Z,9.13,0,0,210,405,15,8192,0,0
2026-07-01T00:54:56Z,9.17,0,0,210,405,15,8192,0,0
2026-07-01T00:54:56Z,9.48,0,0,210,405,15,8192,0,0
2026-07-01T00:54:57Z,9.90,0,0,210,405,15,8192,0,0
2026-07-01T00:54:57Z,9.90,0,0,210,405,15,8192,0,0
2026-07-01T00:54:58Z,9.28,0,0,210,405,15,8192,0,0
2026-07-01T00:54:58Z,9.28,0,0,210,405,15,8192,0,0
2026-07-01T00:54:59Z,9.23,0,0,210,405,15,8192,0,0
2026-07-01T00:55:00Z,9.23,0,0,210,405,15,8192,0,0
2026-07-01T00:55:00Z,9.31,0,0,210,405,15,8192,0,0
2026-07-01T00:55:01Z,9.31,0,0,210,405,15,8192,0,0
2026-07-01T00:55:01Z,9.37,0,0,210,405,15,8192,0,0
2026-07-01T00:55:02Z,9.37,0,0,210,405,15,8192,0,0
2026-07-01T00:55:02Z,9.35,0,0,210,405,15,8192,0,0
2026-07-01T00:55:03Z,9.35,0,0,210,405,15,8192,0,0
2026-07-01T00:55:03Z,9.32,0,0,210,405,15,8192,0,0
2026-07-01T00:55:04Z,9.49,0,0,210,405,15,8192,0,0
2026-07-01T00:55:04Z,9.83,0,0,210,405,15,8192,0,0
2026-07-01T00:55:05Z,9.83,0,0,210,405,15,8192,0,0
2026-07-01T00:55:05Z,9.29,0,0,210,405,15,8192,0,0
2026-07-01T00:55:06Z,9.29,0,0,210,405,15,8192,0,0
2026-07-01T00:55:06Z,9.23,0,0,210,405,15,8192,0,0
2026-07-01T00:55:07Z,9.23,0,0,210,405,15,8192,0,0
2026-07-01T00:55:08Z,9.23,0,0,210,405,15,8192,0,0
2026-07-01T00:55:08Z,9.20,0,0,210,405,15,8192,0,0
2026-07-01T00:55:09Z,9.20,0,0,210,405,15,8192,0,0
2026-07-01T00:55:09Z,9.26,0,0,210,405,15,8192,0,0
2026-07-01T00:55:10Z,9.26,0,0,210,405,15,8192,0,0
2026-07-01T00:55:10Z,9.30,0,0,210,405,15,8192,0,0
2026-07-01T00:55:11Z,9.53,0,0,210,405,15,8192,0,0
2026-07-01T00:55:11Z,9.95,0,0,210,405,15,8192,0,0
2026-07-01T00:55:12Z,9.95,0,0,210,405,15,8192,0,0
2026-07-01T00:55:12Z,9.26,0,0,210,405,15,8192,0,0
2026-07-01T00:55:13Z,9.26,0,0,210,405,15,8192,0,0
2026-07-01T00:55:13Z,9.22,0,0,210,405,15,8192,0,0
2026-07-01T00:55:14Z,9.22,0,0,210,405,15,8192,0,0
2026-07-01T00:55:14Z,9.25,0,0,210,405,15,8192,0,0
2026-07-01T00:55:15Z,9.25,0,0,210,405,15,8192,0,0
2026-07-01T00:55:15Z,9.22,0,0,210,405,15,8192,0,0
2026-07-01T00:55:16Z,9.22,0,0,210,405,15,8192,0,0
2026-07-01T00:55:16Z,9.17,0,0,210,405,15,8192,0,0
2026-07-01T00:55:17Z,9.17,0,0,210,405,15,8192,0,0
2026-07-01T00:55:18Z,9.24,0,0,210,405,15,8192,0,0
2026-07-01T00:55:18Z,9.42,0,0,210,405,15,8192,0,0
