timestamp_utc,power_w,util_gpu_pct,util_mem_pct,sm_clock_mhz,mem_clock_mhz,mem_used_mib,mem_total_mib,pcie_rx_mbs,pcie_tx_mbs
2026-07-01T04:08:14Z,5.91,0,0,210,405,189,16311,0,0
2026-07-01T04:08:15Z,5.52,0,0,210,405,189,16311,0,0
2026-07-01T04:08:16Z,8.27,0,0,2595,13801,204,16311,0,0
2026-07-01T04:08:17Z,18.53,0,0,2595,13801,285,16311,0,0
2026-07-01T04:08:18Z,18.68,0,0,2595,13801,322,16311,0,0
2026-07-01T04:08:18Z,18.92,0,0,2595,13801,189,16311,0,0
2026-07-01T04:08:19Z,18.46,0,0,2595,13801,189,16311,0,0
2026-07-01T04:08:20Z,18.36,0,0,2595,13801,189,16311,0,0
2026-07-01T04:08:21Z,13.06,0,0,480,7001,189,16311,0,0
2026-07-01T04:08:21Z,8.31,0,0,330,7001,189,16311,0,0
2026-07-01T04:08:23Z,7.35,0,0,217,810,189,16311,0,0
2026-07-01T04:08:25Z,4.89,0,0,210,405,189,16311,0,0
2026-07-01T04:08:26Z,4.74,0,0,210,405,189,16311,0,0
2026-07-01T04:08:27Z,4.84,0,0,210,405,189,16311,0,0
2026-07-01T04:08:28Z,4.92,0,0,210,405,189,16311,0,0
2026-07-01T04:08:28Z,5.23,0,0,210,405,189,16311,0,0
2026-07-01T04:08:29Z,5.91,0,0,210,405,189,16311,0,0
2026-07-01T04:08:29Z,5.91,0,0,210,405,189,16311,0,0
2026-07-01T04:08:30Z,4.92,0,0,210,405,189,16311,0,0
2026-07-01T04:08:30Z,4.81,0,0,210,405,189,16311,0,0
2026-07-01T04:08:31Z,4.81,0,0,210,405,189,16311,0,0
2026-07-01T04:08:31Z,4.98,0,0,210,405,189,16311,0,0
2026-07-01T04:08:32Z,4.98,0,0,210,405,189,16311,0,0
2026-07-01T04:08:33Z,4.93,0,0,210,405,189,16311,0,0
2026-07-01T04:08:33Z,4.93,0,0,210,405,189,16311,0,0
2026-07-01T04:08:34Z,4.88,0,0,210,405,189,16311,0,0
2026-07-01T04:08:34Z,4.88,0,0,210,405,189,16311,0,0
2026-07-01T04:08:35Z,5.19,0,0,210,405,189,16311,0,0
2026-07-01T04:08:35Z,5.98,0,0,210,405,189,16311,0,0
2026-07-01T04:08:36Z,5.99,0,0,210,405,189,16311,0,0
2026-07-01T04:08:36Z,5.28,0,0,210,405,189,16311,0,0
2026-07-01T04:08:37Z,5.28,0,1,210,405,189,16311,0,0
2026-07-01T04:08:38Z,5.26,0,1,210,405,189,16311,0,0
2026-07-01T04:08:38Z,5.26,0,1,210,405,189,16311,0,0
2026-07-01T04:08:39Z,5.06,0,1,210,405,189,16311,0,0
2026-07-01T04:08:39Z,5.06,0,1,210,405,189,16311,0,0
2026-07-01T04:08:40Z,5.18,0,0,210,405,189,16311,0,0
2026-07-01T04:08:41Z,5.15,0,0,210,405,189,16311,0,0
2026-07-01T04:08:41Z,5.15,0,1,210,405,189,16311,0,0
2026-07-01T04:08:42Z,5.09,0,1,210,405,189,16311,0,0
2026-07-01T04:08:42Z,5.47,0,0,210,405,189,16311,0,0
2026-07-01T04:08:43Z,6.01,0,0,210,405,189,16311,0,0
2026-07-01T04:08:43Z,6.01,0,0,210,405,189,16311,0,0
2026-07-01T04:08:44Z,5.16,0,0,210,405,189,16311,0,0
2026-07-01T04:08:45Z,5.16,0,0,210,405,189,16311,0,0
2026-07-01T04:08:45Z,5.23,0,0,210,405,189,16311,0,0
2026-07-01T04:08:46Z,5.18,0,0,210,405,189,16311,0,0
2026-07-01T04:08:46Z,5.18,0,0,210,405,189,16311,0,0
2026-07-01T04:08:47Z,5.11,0,0,210,405,189,16311,0,0
2026-07-01T04:08:47Z,5.11,0,0,210,405,189,16311,0,0
2026-07-01T04:08:48Z,5.16,0,0,210,405,189,16311,0,0
2026-07-01T04:08:49Z,5.16,0,0,210,405,189,16311,0,0
2026-07-01T04:08:49Z,5.35,0,0,210,405,189,16311,0,0
2026-07-01T04:08:50Z,5.52,0,0,210,405,189,16311,0,0
2026-07-01T04:08:50Z,5.97,0,0,210,405,189,16311,0,0
2026-07-01T04:08:51Z,5.97,0,0,210,405,189,16311,0,0
2026-07-01T04:08:51Z,5.20,0,0,210,405,189,16311,0,0
2026-07-01T04:08:52Z,5.10,0,0,210,405,189,16311,0,0
2026-07-01T04:08:53Z,5.10,0,2,210,405,189,16311,0,0
2026-07-01T04:08:53Z,5.07,0,2,210,405,189,16311,0,0
2026-07-01T04:08:54Z,5.07,0,0,210,405,189,16311,0,0
2026-07-01T04:08:54Z,5.10,0,0,210,405,189,16311,0,0
2026-07-01T04:08:55Z,5.10,0,1,210,405,189,16311,0,0
2026-07-01T04:08:55Z,5.05,0,0,210,405,189,16311,0,0
2026-07-01T04:08:56Z,4.84,0,0,210,405,189,16311,0,0
2026-07-01T04:08:57Z,5.28,0,0,210,405,189,16311,0,0
2026-07-01T04:08:57Z,6.09,0,0,210,405,189,16311,0,0
2026-07-01T04:08:58Z,6.09,0,0,210,405,189,16311,0,0
2026-07-01T04:08:58Z,5.09,0,0,210,405,189,16311,0,0
2026-07-01T04:08:59Z,5.09,0,0,210,405,189,16311,0,0
2026-07-01T04:08:59Z,5.07,0,1,210,405,189,16311,0,0
2026-07-01T04:09:00Z,4.86,0,1,210,405,189,16311,0,0
2026-07-01T04:09:01Z,4.86,0,0,210,405,189,16311,0,0
2026-07-01T04:09:01Z,5.02,0,0,210,405,189,16311,0,0
2026-07-01T04:09:02Z,5.02,0,0,210,405,189,16311,0,0
2026-07-01T04:09:02Z,4.97,0,0,210,405,189,16311,0,0
2026-07-01T04:09:03Z,4.83,0,0,210,405,189,16311,0,0
2026-07-01T04:09:04Z,5.07,0,0,210,405,189,16311,0,0
2026-07-01T04:09:04Z,5.78,0,0,210,405,189,16311,0,0
2026-07-01T04:09:05Z,5.78,0,0,210,405,189,16311,0,0
2026-07-01T04:09:05Z,4.99,0,0,210,405,189,16311,0,0
2026-07-01T04:09:06Z,4.99,0,0,210,405,189,16311,0,0
2026-07-01T04:09:07Z,4.92,0,0,210,405,189,16311,0,0
2026-07-01T04:09:07Z,4.92,0,0,210,405,189,16311,0,0
2026-07-01T04:09:08Z,4.97,0,0,210,405,189,16311,0,0
2026-07-01T04:09:08Z,4.91,0,0,210,405,189,16311,0,0
2026-07-01T04:09:09Z,4.91,0,1,210,405,189,16311,0,0
2026-07-01T04:09:09Z,4.90,0,0,210,405,189,16311,0,0
2026-07-01T04:09:10Z,4.90,0,0,210,405,189,16311,0,0
2026-07-01T04:09:11Z,5.12,0,1,210,405,189,16311,0,0
2026-07-01T04:09:11Z,5.34,0,0,210,405,189,16311,0,0
2026-07-01T04:09:12Z,5.82,0,0,210,405,189,16311,0,0
2026-07-01T04:09:12Z,5.82,0,0,210,405,189,16311,0,0
2026-07-01T04:09:13Z,4.95,0,0,210,405,189,16311,0,0
2026-07-01T04:09:13Z,5.60,0,0,210,405,189,16311,0,0
2026-07-01T04:09:14Z,10.70,0,0,210,405,236,16311,0,0
2026-07-01T04:09:15Z,18.06,0,0,210,405,322,16311,0,0
2026-07-01T04:09:15Z,17.77,0,0,210,405,322,16311,0,0
2026-07-01T04:09:16Z,17.83,0,0,210,405,322,16311,0,0
2026-07-01T04:09:16Z,18.39,0,0,210,405,7232,16311,0,0
2026-07-01T04:09:17Z,18.29,0,0,210,405,7232,16311,0,0
2026-07-01T04:09:17Z,18.41,2,0,210,405,7232,16311,0,0
2026-07-01T04:09:18Z,25.30,78,4,210,405,7498,16311,0,0
2026-07-01T04:09:18Z,27.02,65,4,210,405,7498,16311,0,0
2026-07-01T04:09:19Z,24.63,0,0,210,405,7498,16311,0,0
2026-07-01T04:09:19Z,24.63,0,0,210,405,7498,16311,0,0
2026-07-01T04:09:20Z,21.59,0,0,210,405,7232,16311,0,0
2026-07-01T04:09:21Z,20.61,0,0,210,405,7232,16311,0,0
2026-07-01T04:09:21Z,17.98,0,0,210,405,7232,16311,0,0
2026-07-01T04:09:22Z,17.98,0,0,210,405,7232,16311,0,0
2026-07-01T04:09:22Z,17.77,0,0,210,405,7232,16311,0,0
