timestamp_utc,power_w,util_gpu_pct,util_mem_pct,sm_clock_mhz,mem_clock_mhz,mem_used_mib,mem_total_mib,pcie_rx_mbs,pcie_tx_mbs
2026-07-01T11:13:46Z,9.60,0,0,210,405,155,8192,0,0
2026-07-01T11:13:47Z,9.95,0,0,210,405,155,8192,0,0
2026-07-01T11:13:47Z,10.08,0,0,210,405,155,8192,0,0
2026-07-01T11:13:48Z,10.36,0,0,210,405,155,8192,0,0
2026-07-01T11:13:48Z,10.01,0,0,210,405,155,8192,0,0
2026-07-01T11:13:49Z,10.01,0,0,210,405,155,8192,0,0
2026-07-01T11:13:49Z,9.97,0,0,210,405,155,8192,0,0
2026-07-01T11:13:50Z,9.97,0,0,210,405,155,8192,0,0
2026-07-01T11:13:50Z,9.93,0,0,210,405,155,8192,0,0
2026-07-01T11:13:51Z,9.93,0,0,210,405,155,8192,0,0
2026-07-01T11:13:51Z,9.85,0,0,210,405,155,8192,0,0
2026-07-01T11:13:52Z,9.85,0,0,210,405,155,8192,0,0
2026-07-01T11:13:52Z,9.90,0,0,210,405,155,8192,0,0
2026-07-01T11:13:53Z,9.90,0,0,210,405,155,8192,0,0
2026-07-01T11:13:53Z,9.97,0,0,210,405,155,8192,0,0
2026-07-01T11:13:54Z,10.12,0,0,210,405,155,8192,0,0
2026-07-01T11:13:55Z,10.40,0,0,210,405,155,8192,0,0
2026-07-01T11:13:55Z,10.40,0,0,210,405,155,8192,0,0
2026-07-01T11:13:56Z,10.01,0,0,210,405,155,8192,0,0
2026-07-01T11:13:56Z,10.01,0,0,210,405,155,8192,0,0
2026-07-01T11:13:57Z,9.98,0,0,210,405,155,8192,0,0
2026-07-01T11:13:57Z,9.98,0,0,210,405,155,8192,0,0
2026-07-01T11:13:58Z,9.95,0,0,210,405,155,8192,0,0
2026-07-01T11:13:58Z,9.84,0,0,210,405,155,8192,0,0
2026-07-01T11:13:59Z,9.84,0,1,210,405,155,8192,0,0
2026-07-01T11:13:59Z,9.84,0,1,210,405,155,8192,0,0
2026-07-01T11:14:00Z,9.84,0,0,210,405,155,8192,0,0
2026-07-01T11:14:00Z,9.87,0,0,210,405,155,8192,0,0
2026-07-01T11:14:01Z,10.11,0,0,210,405,155,8192,0,0
2026-07-01T11:14:01Z,10.36,0,0,210,405,155,8192,0,0
2026-07-01T11:14:02Z,10.36,0,0,210,405,155,8192,0,0
2026-07-01T11:14:03Z,9.77,0,0,210,405,155,8192,0,0
2026-07-01T11:14:03Z,9.77,0,0,210,405,155,8192,0,0
2026-07-01T11:14:04Z,9.81,0,0,210,405,155,8192,0,0
2026-07-01T11:14:04Z,9.81,0,0,210,405,155,8192,0,0
2026-07-01T11:14:05Z,10.55,0,0,210,405,155,8192,0,0
2026-07-01T11:14:05Z,10.55,0,0,210,405,155,8192,0,0
